timestamp,id,data
2626.390342,262271,"[52, 94, 169, 123, 241, 140, 9, 210]"
2626.390458,352595220,"[4, 0, 0, 80, 255, 8, 128, 1]"
2626.390815,33929216,"[0, 0, 162, 6, 0, 24, 0, 0]"
2626.391256,33929353,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.391953,33827908,"[0, 0, 0, 98, 0, 16, 3, 0]"
2626.392419,33827906,"[0, 0, 0, 98, 0, 16, 234, 255]"
2626.393694,33929226,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.393838,33929224,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.39398,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.394252,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.394395,33827905,"[0, 0, 0, 226, 0, 16, 236, 255]"
2626.394539,33929289,"[0, 0, 0, 8, 0, 64, 0, 0]"
2626.396745,33888448,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.397002,33827907,"[0, 0, 0, 226, 0, 16, 251, 255]"
2626.397217,33930249,"[0, 0, 0, 0, 235, 184, 17, 60]"
